 1.53870000e+01 2.78100000e-01 2.78100000e-01 5.84683000e-01 1.56399750e+01 1.56399750e+01 1.56404040e+01
 1.54950000e+01 4.16387000e-01 4.16387000e-01 8.76826000e-01 1.56335720e+01 1.56335720e+01 1.56344740e+01
 1.56040000e+01 5.53766000e-01 5.53766000e-01 1.16872500e+00 1.56246800e+01 1.56246800e+01 1.56261280e+01
 1.57130000e+01 6.89928000e-01 6.89928000e-01 1.46029800e+00 1.56133660e+01 1.56133660e+01 1.56153180e+01
 1.58220000e+01 8.24575000e-01 8.24575000e-01 1.75145100e+00 1.55997260e+01 1.55997260e+01 1.56019950e+01
 1.59310000e+01 9.57409000e-01 9.57409000e-01 2.04208000e+00 1.55838700e+01 1.55838700e+01 1.55860910e+01
 1.60400000e+01 1.08813300e+00 1.08813300e+00 2.33208100e+00 1.55659210e+01 1.55659210e+01 1.55675370e+01
 1.61480000e+01 1.21645200e+00 1.21645200e+00 2.62134000e+00 1.55460330e+01 1.55460330e+01 1.55462580e+01
 1.62570000e+01 1.34208200e+00 1.34208200e+00 2.90972600e+00 1.55221760e+01 1.55243640e+01 1.55243640e+01
 1.63660000e+01 1.46473800e+00 1.46473800e+00 3.19710700e+00 1.54952100e+01 1.55010980e+01 1.55010980e+01
 1.64750000e+01 1.58414400e+00 1.58414400e+00 3.48333800e+00 1.54652820e+01 1.54764250e+01 1.54764250e+01
 1.65840000e+01 1.70003700e+00 1.70003700e+00 3.76826100e+00 1.54323140e+01 1.54505530e+01 1.54505530e+01
 1.66930000e+01 1.81216200e+00 1.81216200e+00 4.05170700e+00 1.53962370e+01 1.54236980e+01 1.54236980e+01
 1.68010000e+01 1.92027200e+00 1.92027200e+00 4.33350300e+00 1.53569920e+01 1.53960870e+01 1.53960870e+01
 1.69100000e+01 2.02414000e+00 2.02414000e+00 4.61346200e+00 1.53145260e+01 1.53679520e+01 1.53679520e+01
 1.70190000e+01 2.12355300e+00 2.12355300e+00 4.89138300e+00 1.52687990e+01 1.53395290e+01 1.53395290e+01
 1.71280000e+01 2.21832300e+00 2.21832300e+00 5.16706400e+00 1.52197840e+01 1.53110520e+01 1.53110520e+01
 1.72370000e+01 2.30827800e+00 2.30827800e+00 5.44029500e+00 1.51674640e+01 1.52827580e+01 1.52827580e+01
 1.73460000e+01 2.39327500e+00 2.39327500e+00 5.71085300e+00 1.51118500e+01 1.52548740e+01 1.52548740e+01
 1.74540000e+01 2.47319000e+00 2.47319000e+00 5.97851400e+00 1.50529570e+01 1.52276200e+01 1.52276200e+01
